eta	scan_type	scan_value	setting_id	shared_setting_id	ci_noise	ns_input	np_input	d1	d2	j2	Nt	NR	source_score	zero_noise_abs_error	zero_noise_validation_passed	source_parameter_file	elapsed_seconds	output_file	output_folder
0.7	eta	0.7	nPth_0p07_kS_0p99_kP_0p99	nPth_0p07_kS_0p99_kP_0p99	0.5003537257718964	2.0487271680724826	2.0296344908700354	4	5	4	30	4	0.798346713246981			QuantumTransduction/93/parameters/eta=0.70/parameters_best_feasible.npy	2.0312908849446103	QuantumTransduction/93/Data/gkp_eta_scans_nPth_grid_tauSP_0p99/shared/nPth_0p07_kS_0p99_kP_0p99/eta=0.70/best_feasible_ci.txt	QuantumTransduction/93/Data/gkp_eta_scans_nPth_grid_tauSP_0p99/shared/nPth_0p07_kS_0p99_kP_0p99/eta=0.70
