scheme,eta0,delta,eta_minus,eta_plus,ci_minus,ci_plus,ci_avg,ci_nominal,ci_loss_avg,ci_worst,source,status,notes
GKP,0.45,0.03,0.42,0.48,0.49468428890282201,0.13038373276900384,0.31253401083591292,0.32105337082436236,0.0085193599884494375,0.13038373276900384,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.45; d1=2 d2=1 j2=0; energy_check ns=1.9974278 np=2.0007023; nominal_recompute_warning stored=0.3208845474 recomputed=0.3210533708
GKP,0.50,0.03,0.47,0.53,0.033015458142375165,-0.026737301816771364,0.0031390781628019004,0.0031727126620877399,3.3634499285839503e-05,-0.026737301816771364,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.50; d1=3 d2=1 j2=0; energy_check ns=2.0007849 np=2.0000408
GKP,0.55,0.03,0.52,0.58,0.078870779918990941,0.30787561758237203,0.19337319875068149,0.19555540990127174,0.0021822111505902519,0.078870779918990941,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.55; d1=3 d2=3 j2=1; energy_check ns=2.0009015 np=1.5575671; nominal_recompute_warning stored=0.1956236223 recomputed=0.1955554099
GKP,0.60,0.03,0.57,0.63,0.29655765797596434,0.47840238042298466,0.3874800191994745,0.40006433856074208,0.012584319361267582,0.29655765797596434,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.60; d1=2 d2=2 j2=1; energy_check ns=2.0049123 np=1.9991645; nominal_recompute_warning stored=0.4001735887 recomputed=0.4000643386
GKP,0.65,0.03,0.62,0.68,0.46907726122976334,0.71006159922087164,0.58956943022531749,0.58887376944952652,-0.00069566077579097385,0.46907726122976334,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.65; d1=4 d2=5 j2=4; energy_check ns=2.0039484 np=1.9994282; nominal_recompute_warning stored=0.5888990273 recomputed=0.5888737694
GKP,0.70,0.03,0.67,0.73,0.67487995408724855,0.92307127626909047,0.79897561517816951,0.79830662437057609,-0.000668990807593417,0.67487995408724855,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.70; d1=4 d2=5 j2=4; energy_check ns=2.0487272 np=1.999307; nominal_recompute_warning stored=0.7983467132 recomputed=0.7983066244
GKP,0.75,0.03,0.72,0.78,0.87604633818246769,1.1364446992350428,1.0062455187087553,1.0047143220755328,-0.0015311966332225424,0.87604633818246769,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.75; d1=5 d2=5 j2=4; energy_check ns=2.0494825 np=1.9995149; nominal_recompute_warning stored=1.004759612 recomputed=1.004714322
GKP,0.80,0.03,0.77,0.83,1.0936286508023705,1.3659234919041625,1.2297760713532666,1.2282411856129101,-0.0015348857403565397,1.0936286508023705,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.80; d1=5 d2=5 j2=1; energy_check ns=2.0490556 np=1.9986312; nominal_recompute_warning stored=1.22834947 recomputed=1.228241186
GKP,0.85,0.03,0.82,0.88,1.3165454678377635,1.5983876104152241,1.4574665391264938,1.4562262009035745,-0.0012403382229193571,1.3165454678377635,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.85; d1=5 d2=4 j2=3; energy_check ns=2.0480179 np=0.42203253; nominal_recompute_warning stored=1.456341599 recomputed=1.456226201
GKP,0.90,0.03,0.87,0.93,1.5574544177495442,1.8436506397109513,1.7005525287302476,1.7003753753415856,-0.00017715338866208796,1.5574544177495442,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.90; d1=5 d2=5 j2=1; energy_check ns=2.0491767 np=1.998742; nominal_recompute_warning stored=1.700485836 recomputed=1.700375375
GKP,0.95,0.03,0.92,0.98,1.7917380677625541,2.0844499653114785,1.9380940165370162,1.9362683974781087,-0.001825619058907435,1.7917380677625541,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.95; d1=5 d2=5 j2=1; energy_check ns=2.0493872 np=1.9992143; nominal_recompute_warning stored=1.936327189 recomputed=1.936268397
GKP,0.05,0.05,0.00,0.10,-0.0069985448913659869,-0.00020286359135246457,-0.0036007042413592257,-0.00034088880717297876,0.003259815434186247,-0.0069985448913659869,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.05; d1=5 d2=4 j2=0
GKP,0.10,0.05,0.05,0.15,-0.00029783189644572161,-5.5361817306476269e-05,-0.00017659685687609894,-0.00011944407780695165,5.7152779069147286e-05,-0.00029783189644572161,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.10; d1=2 d2=4 j2=0
GKP,0.15,0.05,0.10,0.20,-0.30909885024649775,0.44525456019657428,0.068077854975038266,0.16262462130801048,0.09454676633297221,-0.30909885024649775,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.15; d1=4 d2=1 j2=0; energy_check ns=1.9975491 np=2.0166587; nominal_recompute_warning stored=0.1630069328 recomputed=0.1626246213
GKP,0.20,0.05,0.15,0.25,0.065503935764756882,0.71855745325561715,0.39203069451018702,0.4787964529603701,0.086765758450183084,0.065503935764756882,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.20; d1=3 d2=1 j2=0; energy_check ns=1.9974621 np=2.0142901; nominal_recompute_warning stored=0.4784036033 recomputed=0.478796453
GKP,0.25,0.05,0.20,0.30,0.47939966837025061,0.53313647870321379,0.5062680735367322,0.72114638199237335,0.21487830845564115,0.47939966837025061,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.25; d1=3 d2=1 j2=0; energy_check ns=2.0041376 np=2.0138683; nominal_recompute_warning stored=0.7204936998 recomputed=0.721146382
GKP,0.30,0.05,0.25,0.35,0.47798117382451588,0.7235362655280273,0.60075871967627159,0.68609662852096687,0.085337908844695276,0.47798117382451588,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.30; d1=2 d2=1 j2=0; energy_check ns=1.9995693 np=2.008438; nominal_recompute_warning stored=0.6858549799 recomputed=0.6860966285
GKP,0.35,0.05,0.30,0.40,0.69211990214649122,0.57572362224128604,0.63392176219388863,0.73156164217946973,0.097639879985581102,0.57572362224128604,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.35; d1=2 d2=1 j2=0; energy_check ns=2.0019604 np=2.0067273; nominal_recompute_warning stored=0.7312607368 recomputed=0.7315616422
GKP,0.40,0.05,0.35,0.45,0.75432751273110132,0.32136993175077722,0.53784872224093927,0.59433988942390803,0.05649116718296876,0.32136993175077722,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.40; d1=2 d2=1 j2=0; energy_check ns=1.9991787 np=2.0037481; nominal_recompute_warning stored=0.5939052966 recomputed=0.5943398894
GKP,0.45,0.05,0.40,0.50,0.59345397672198175,5.9750279147507968e-05,0.29675686350056463,0.32105337082436236,0.024296507323797734,5.9750279147507968e-05,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.45; d1=2 d2=1 j2=0; energy_check ns=1.9974278 np=2.0007023; nominal_recompute_warning stored=0.3208845474 recomputed=0.3210533708
GKP,0.50,0.05,0.45,0.55,0.051171730410850103,-0.044992401348879163,0.0030896645309854698,0.0031727126620877399,8.3048131102270162e-05,-0.044992401348879163,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.50; d1=3 d2=1 j2=0; energy_check ns=2.0007849 np=2.0000408
GKP,0.55,0.05,0.50,0.60,2.1879269707092419e-05,0.37867673546888048,0.18934930736929378,0.19555540990127174,0.0062061025319779528,2.1879269707092419e-05,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.55; d1=3 d2=3 j2=1; energy_check ns=2.0009015 np=1.5575671; nominal_recompute_warning stored=0.1956236223 recomputed=0.1955554099
GKP,0.60,0.05,0.55,0.65,0.21733182240896065,0.51336959928931369,0.36535071084913717,0.40006433856074208,0.034713627711604911,0.21733182240896065,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.60; d1=2 d2=2 j2=1; energy_check ns=2.0049123 np=1.9991645; nominal_recompute_warning stored=0.4001735887 recomputed=0.4000643386
GKP,0.65,0.05,0.60,0.70,0.38989180953567004,0.79166564012144303,0.59077872482855653,0.58887376944952652,-0.0019049553790300155,0.38989180953567004,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.65; d1=4 d2=5 j2=4; energy_check ns=2.0039484 np=1.9994282; nominal_recompute_warning stored=0.5888990273 recomputed=0.5888737694
GKP,0.70,0.05,0.65,0.75,0.59345164819528673,1.0066628477163684,0.80005724795582756,0.79830662437057609,-0.0017506235852514651,0.59345164819528673,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.70; d1=4 d2=5 j2=4; energy_check ns=2.0487272 np=1.999307; nominal_recompute_warning stored=0.7983467132 recomputed=0.7983066244
GKP,0.75,0.05,0.70,0.80,0.79189936349308376,1.2259682336628508,1.0089337985779672,1.0047143220755328,-0.0042194765024343717,0.79189936349308376,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.75; d1=5 d2=5 j2=4; energy_check ns=2.0494825 np=1.9995149; nominal_recompute_warning stored=1.004759612 recomputed=1.004714322
GKP,0.80,0.05,0.75,0.85,1.0056738942969243,1.4592286881571432,1.2324512912270338,1.2282411856129101,-0.0042101056141237159,1.0056738942969243,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.80; d1=5 d2=5 j2=1; energy_check ns=2.0490556 np=1.9986312; nominal_recompute_warning stored=1.22834947 recomputed=1.228241186
GKP,0.85,0.05,0.80,0.90,1.225098107865604,1.6941592747582637,1.4596286913119338,1.4562262009035745,-0.0034024904083593821,1.225098107865604,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.85; d1=5 d2=4 j2=3; energy_check ns=2.0480179 np=0.42203253; nominal_recompute_warning stored=1.456341599 recomputed=1.456226201
GKP,0.90,0.05,0.85,0.95,1.4629276039664401,1.9396694005907946,1.7012985022786173,1.7003753753415856,-0.00092312693703178184,1.4629276039664401,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.90; d1=5 d2=5 j2=1; energy_check ns=2.0491767 np=1.998742; nominal_recompute_warning stored=1.700485836 recomputed=1.700375375
GKP,0.95,0.05,0.90,1.00,1.6959158345206784,2.2080630807126491,1.9519894576166639,1.9362683974781087,-0.015721060138555121,1.6959158345206784,Data_HPC/94/Data-Download,ok,frozen GKP parameters from Data_HPC/94/Data-Download eta0=0.95; d1=5 d2=5 j2=1; energy_check ns=2.0493872 np=1.9992143; nominal_recompute_warning stored=1.936327189 recomputed=1.936268397
TMS-EA,0.05,0.01,0.04,0.06,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.7969227 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.4817318 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.6316376 clipped_to_zero
TMS-EA,0.10,0.01,0.09,0.11,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.1701384 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.93785154 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.0499327 clipped_to_zero
TMS-EA,0.15,0.01,0.14,0.16,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.72671918 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.5320826 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.626283 clipped_to_zero
TMS-EA,0.20,0.01,0.19,0.21,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.37619126 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.2029247 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.28677394 clipped_to_zero
TMS-EA,0.25,0.01,0.24,0.26,0,0.077267300464278765,0.038633650232139383,0,-0.038633650232139383,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.082629108 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.1546319e-14 clipped_to_zero
TMS-EA,0.30,0.01,0.29,0.31,0.17243531973920478,0.32359404707678796,0.24801468340799637,0.2507086010687829,0.0026939176607865267,0.17243531973920478,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.35,0.01,0.34,0.36,0.39989710397634703,0.54531558825650528,0.47260634611642616,0.47538694706356077,0.0027806009471346149,0.39989710397634703,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.40,0.01,0.39,0.41,0.60679204591765856,0.74858737860034652,0.67768971225900254,0.68061465998879256,0.0029249477297900173,0.60679204591765856,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.45,0.01,0.44,0.46,0.79797790385826928,0.9377664497565914,0.86787217680743034,0.87099565036648863,0.0031234735590582874,0.79797790385826928,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.50,0.01,0.49,0.51,0.9769958078437746,1.1161083002308669,1.0465520540373208,1.0499327350549363,0.0033806810176155722,0.9769958078437746,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.55,0.01,0.54,0.56,1.1465546252742465,1.2861740530632486,1.2163643391687475,1.2200726820344587,0.0037083428657112005,1.1465546252742465,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.60,0.01,0.59,0.61,1.3088257446648146,1.4500905650005269,1.3794581548326708,1.3835854453281939,0.0041272904955231837,1.3088257446648146,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.65,0.01,0.64,0.66,1.4656371704662621,1.6097358412059251,1.5376865058360936,1.5423587519350177,0.0046722460989241377,1.4656371704662621,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.70,0.01,0.69,0.71,1.6186134576369753,1.7668933977851089,1.6927534277110421,1.6981557190425578,0.0054022913315157073,1.6186134576369753,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.75,0.01,0.74,0.76,1.7692878208366505,1.9234111176575346,1.8463494692470925,1.8527737782996421,0.0064243090525495372,1.7692878208366505,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.80,0.01,0.79,0.81,1.9191985202811677,2.0814082481951814,2.0003033842381743,2.0082550443718938,0.007951660133719507,1.9191985202811677,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.85,0.01,0.84,0.86,2.0699463307416659,2.2436016282538978,2.1567739794977818,2.1672537135041412,0.010479734006359376,2.0699463307416659,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.90,0.01,0.89,0.91,2.2229681391816962,2.4138155600470137,2.318391849614355,2.3338793354855558,0.015487485871200857,2.2229681391816962,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.95,0.01,0.94,0.96,2.3763723094042355,2.5956584957411533,2.4860154025726944,2.5164593182320392,0.030443915659344789,2.3763723094042355,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.05,0.03,0.02,0.08,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-2.1855403 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.2155405 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.6316376 clipped_to_zero
TMS-EA,0.10,0.03,0.07,0.13,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.4321505 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.73217554 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.0499327 clipped_to_zero
TMS-EA,0.15,0.03,0.12,0.18,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.94139661 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.35751232 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.626283 clipped_to_zero
TMS-EA,0.20,0.03,0.17,0.23,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.56594188 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.047202737 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.28677394 clipped_to_zero
TMS-EA,0.25,0.03,0.22,0.28,0,0.22055430980098145,0.11027715490049073,0,-0.11027715490049073,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.25755659 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.1546319e-14 clipped_to_zero
TMS-EA,0.30,0.03,0.27,0.33,0.006727021482960005,0.45826924321552398,0.23249813234924199,0.2507086010687829,0.018210468719540907,0.006727021482960005,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.35,0.03,0.32,0.38,0.23985586717343632,0.67386724881095983,0.45686155799219808,0.47538694706356077,0.018525389071362697,0.23985586717343632,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.40,0.03,0.37,0.43,0.44991775279549673,0.87274275533531998,0.66133025406540835,0.68061465998879256,0.019284405923384207,0.44991775279549673,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.45,0.03,0.42,0.48,0.64233724126915992,1.0587846383371198,0.85056093980313985,0.87099565036648863,0.020434710563348779,0.64233724126915992,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.50,0.03,0.47,0.53,0.82094980224666325,1.2349401461833887,1.027944974215026,1.0499327350549363,0.021987760839910386,0.82094980224666325,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.55,0.03,0.52,0.58,0.98857880161988132,1.4035503107212297,1.1960645561705556,1.2200726820344587,0.024008125863903107,0.98857880161988132,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.60,0.03,0.57,0.63,1.1473639288936883,1.5665632250932471,1.3569635769934676,1.3835854453281939,0.026621868334726351,1.1473639288936883,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.65,0.03,0.62,0.68,1.2989487571478673,1.7256764941213669,1.5123126256346171,1.5423587519350177,0.0300461263004006,1.2989487571478673,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.70,0.03,0.67,0.73,1.4445696884499852,1.8824291139579965,1.6634994012039908,1.6981557190425578,0.034656317838567041,1.4445696884499852,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.75,0.03,0.72,0.78,1.5850402067088383,2.0382270757637087,1.8116336412362735,1.8527737782996421,0.041140137063368609,1.5850402067088383,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.80,0.03,0.77,0.83,1.7205428091383328,2.1941812154882956,1.9573620123133142,2.0082550443718938,0.050893032058579646,1.7205428091383328,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.85,0.03,0.82,0.88,1.8498793736686472,2.3501182631242536,2.0999988183964504,2.1672537135041412,0.067254895107690782,1.8498793736686472,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.90,0.03,0.87,0.93,1.9675934243218309,2.4982206822732529,2.2329070532975419,2.3338793354855558,0.10097228218801391,1.9675934243218309,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.95,0.03,0.92,0.98,2.0478625030943514,2.5209719053663768,2.2844172042303641,2.5164593182320392,0.23204211400167507,2.0478625030943514,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.05,0.05,0.00,0.10,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-2.7548875 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.98260535 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.6316376 clipped_to_zero
TMS-EA,0.10,0.05,0.05,0.15,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.7256585 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.54602845 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.0499327 clipped_to_zero
TMS-EA,0.15,0.05,0.10,0.20,0,0,0,0,0,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.1722053 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.19759772 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.626283 clipped_to_zero
TMS-EA,0.20,0.05,0.15,0.25,0,0.095974254515812873,0.047987127257906437,0,-0.047987127257906437,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.76656287 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.28677394 clipped_to_zero
TMS-EA,0.25,0.05,0.20,0.30,0,0.35221459717950787,0.17610729858975394,0,-0.17610729858975394,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.44097112 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI; frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-1.1546319e-14 clipped_to_zero
TMS-EA,0.30,0.05,0.25,0.35,0,0.58159979706068743,0.29079989853034371,0.2507086010687829,-0.040091297461560815,0,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI; raw_ci=-0.1662525 clipped_to_zero; frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.35,0.05,0.30,0.40,0.073182312611512756,0.7909493986240923,0.43206585561780253,0.47538694706356077,0.043321091445758242,0.073182312611512756,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.40,0.05,0.35,0.45,0.28672233807717618,0.98499264881688364,0.63585749344702991,0.68061465998879256,0.04475716654176265,0.28672233807717618,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.45,0.05,0.40,0.50,0.48047766741997888,1.1671784070259903,0.82382803722298459,0.87099565036648863,0.047167613143504039,0.48047766741997888,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.50,0.05,0.45,0.55,0.65863875997899424,1.3401283513631179,0.99938355567105608,1.0499327350549363,0.050549179383880261,0.65863875997899424,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.55,0.05,0.50,0.60,0.82417528891834713,1.5059026648381491,1.1650389768782481,1.2200726820344587,0.055033705156210644,0.82417528891834713,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.60,0.05,0.55,0.65,0.97921179119272317,1.6661523479173486,1.3226820695550359,1.3835854453281939,0.060903375773158075,0.97921179119272317,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.65,0.05,0.60,0.70,1.1252166509599786,1.8221805093431418,1.4736985801515603,1.5423587519350177,0.068660171783457402,1.1252166509599786,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.70,0.05,0.65,0.75,1.2630480154772108,1.974880926871811,1.618964471174511,1.6981557190425578,0.079191247868046766,1.2630480154772108,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
TMS-EA,0.75,0.05,0.70,0.80,1.3928259455700243,2.1243957625691667,1.7586108540695955,1.8527737782996421,0.094162924230046574,1.3928259455700243,Gaussian covariance model with frozen nominal anti-squeezer,ok,frozen TMS-EA calibration from eta0; covariance Gaussian CI
